order_id,customer_id,order_date,status,region_code
O000434,C00885,2025-06-08 08:36:07,DELIVERED,WEST
O000435,C00990,2025-05-22 13:09:05,DELIVERED,WEST
O000436,C00983,2024-07-29 12:22:56,DELIVERED,EAST
O000437,C00231,2024-08-23 16:45:28,SHIPPED,WEST
O000438,C00879,2025-10-05 22:45:54,SHIPPED,SOUTH
O000439,C00815,2024-11-21 13:09:09,DELIVERED,EAST
O000440,C01000,2025-02-27 23:27:55,DELIVERED,WEST
O000441,C00919,2026-07-14 04:41:46,CANCELLED,WEST
O000442,C00148,11-06-2026 03:31:14,DELIVERED,EAST
O000443,C00702,2025-09-03 21:54:49,DELIVERED,NORTH
O000444,C00021,2024-09-14 02:14:02,SHIPPED,NORTH
O000445,C00577,2024-09-22 14:22:59,SHIPPED,SOUTH
O000446,,2026-01-14 13:02:18,SHIPPED,EAST
O000447,C00466,2026-01-25 22:00:47,DELIVERED,NORTH
O000448,C00860,2025-12-27 11:53:00,DELIVERED,WEST
O000449,C00043,2024-10-12 19:07:56,DELIVERED,SOUTH
O000450,C00380,2024-08-27 15:16:48,CANCELLED,EAST
O000451,C00047,2025-02-09 07:18:18,CANCELLED,EAST
O000452,C00265,2025-09-19 06:47:04,DELIVERED,SOUTH
O000453,C00713,2024-11-22 06:54:33,PLACED,SOUTH
O000454,C00207,2026-02-02 00:22:27,PLACED,WEST
O000455,C00781,2024-09-20 16:37:58,DELIVERED,WEST
O000456,C00189,2025-06-22 06:56:47,DELIVERED,SOUTH
O000457,C00397,2024-11-12 16:58:59,DELIVERED,NORTH
O000458,C00294,2025-01-07 21:27:15,DELIVERED,WEST
O000459,C00752,2025-08-14 23:33:40,DELIVERED,SOUTH
O000460,C00812,2026-05-03 18:23:44,PLACED,WEST
O000461,C00177,2026-06-10 03:59:28,DELIVERED,SOUTH
O000462,C00753,2024-08-19 06:17:09,PLACED,NORTH
O000463,C00487,2025-01-08 18:29:25,SHIPPED,SOUTH
O000464,C00707,2025-03-25 12:52:28,PLACED,NORTH
O000465,C00599,2025-10-14 09:42:01,CANCELLED,NORTH
O000466,C00972,12-07-2025 05:01:50,CANCELLED,WEST
O000467,C00171,2025-03-15 07:29:35,DELIVERED,NORTH
O000468,C00689,2025-08-01 19:34:10,RETURNED,WEST
O000469,C00249,2025-07-30 11:19:55,DELIVERED,NORTH
O000470,C00073,2026-04-15 23:51:14,DELIVERED,NORTH
O000471,C00094,2024-10-14 09:38:09,SHIPPED,NORTH
O000472,C00900,2025-01-23 07:18:03,SHIPPED,EAST
O000473,C00845,2025-03-17 01:11:00,DELIVERED,EAST
O000474,C00783,2025-10-12 09:58:02,DELIVERED,EAST
O000475,C00413,2025-10-31 23:19:28,DELIVERED,NORTH
O000476,C00177,2025-01-17 15:16:20,SHIPPED,EAST
O000477,C00512,2024-12-24 00:52:22,PLACED,EAST
O000478,C00743,2026-06-18 13:33:55,PLACED,WEST
O000479,C00200,2025-06-08 05:47:17,DELIVERED,SOUTH
O000480,C00542,2026-03-23 08:27:23,DELIVERED,EAST
O000481,C00150,2025-06-06 00:30:57,SHIPPED,SOUTH
O000482,C00152,2025-08-09 02:20:57,SHIPPED,EAST
O000483,C00406,2026-04-01 10:51:37,DELIVERED,NORTH
O000484,C00712,2024-10-12 15:38:29,CANCELLED,EAST
O000485,C00973,2024-12-01 01:30:39,DELIVERED,WEST
O000486,C00714,2024-09-20 10:22:56,SHIPPED,WEST
O000487,C00921,23-08-2025 15:19:53,DELIVERED,EAST
O000488,C00618,2026-06-01 01:59:44,PLACED,WEST
O000489,C00853,2025-02-18 04:02:38,PLACED,SOUTH
O000490,C00032,2024-07-24 18:09:19,DELIVERED,SOUTH
O000491,C00760,2024-09-28 17:37:00,DELIVERED,NORTH
O000492,C00116,2025-03-11 00:06:15,DELIVERED,EAST
O000493,C00067,2025-08-03 09:12:50,DELIVERED,SOUTH
O000494,C00898,2025-04-28 08:40:31,PLACED,EAST
O000495,C00975,2025-03-08 08:05:06,DELIVERED,EAST
O000496,C00911,2026-01-19 22:33:46,SHIPPED,SOUTH
O000497,C00164,2026-02-20 14:03:09,DELIVERED,NORTH
O000498,C00562,2025-12-31 07:02:44,DELIVERED,WEST
O000499,C00917,2024-07-14 02:01:25,CANCELLED,EAST
O000500,C00191,2026-06-09 11:14:35,PLACED,EAST
O000501,C00882,2026-01-15 12:38:03,CANCELLED,WEST
O000502,C00487,2024-10-15 11:26:05,DELIVERED,NORTH
O000503,C00519,2025-12-09 14:39:36,DELIVERED,NORTH
O000504,C00079,2025-11-22 16:10:43,DELIVERED,SOUTH
O000505,C00716,2026-07-09 02:08:03,DELIVERED,WEST
O000506,C00681,2026-05-20 02:33:54,PLACED,SOUTH
O000507,C00219,2025-11-12 00:40:32,DELIVERED,NORTH
O000508,C00253,2025-09-10 05:33:33,DELIVERED,WEST
O000509,C00954,2025-10-17 05:04:14,CANCELLED,WEST
O000510,C00827,2025-06-27 19:03:53,CANCELLED,WEST
O000511,C00234,2025-06-09 16:46:31,SHIPPED,EAST
O000512,C00253,2026-04-22 19:22:15,DELIVERED,SOUTH
O000513,C00958,2026-03-02 17:42:55,SHIPPED,WEST
O000514,C00704,23-08-2024 06:46:22,DELIVERED,EAST
O000515,C00826,09-08-2025 15:44:58,SHIPPED,EAST
O000516,C00238,2024-10-04 22:55:47,DELIVERED,WEST
O000517,C00362,2025-03-25 07:29:16,DELIVERED,WEST
O000518,,2026-02-18 20:33:43,DELIVERED,WEST
O000519,C00938,2026-04-05 07:45:22,DELIVERED,EAST
O000520,C00172,2025-01-30 04:55:23,PLACED,SOUTH
O000521,C00883,2025-07-25 04:00:36,DELIVERED,NORTH
O000522,C00502,2025-08-22 02:45:05,DELIVERED,EAST
O000523,C00204,2025-02-18 22:59:59,DELIVERED,SOUTH
O000524,C00053,2024-12-10 06:09:25,PLACED,WEST
O000525,C00729,2024-09-12 09:42:32,DELIVERED,WEST
O000526,C00992,2025-08-03 19:53:04,DELIVERED,EAST
O000527,C00977,2025-09-15 03:22:45,CANCELLED,WEST
O000528,C00979,2026-02-24 02:46:15,DELIVERED,EAST
O000529,C00152,2025-02-22 16:40:16,PLACED,EAST
O000530,C00961,2025-05-24 16:42:15,CANCELLED,WEST
O000531,C00137,2025-07-24 06:54:17,DELIVERED,NORTH
O000532,C00597,2024-08-23 04:11:11,DELIVERED,WEST
O000533,C00033,2025-06-25 06:21:03,DELIVERED,EAST
O000534,C00152,2025-10-15 13:20:05,DELIVERED,EAST
O000535,C00990,2026-07-09 19:38:27,DELIVERED,WEST
O000536,C00619,2025-04-23 15:56:30,DELIVERED,EAST
O000537,C00605,2026-03-31 15:38:08,DELIVERED,WEST
O000538,C00040,2026-05-29 03:26:44,DELIVERED,NORTH
O000539,C00560,2024-07-30 02:06:05,DELIVERED,EAST
O000540,C00768,2025-01-03 06:29:01,SHIPPED,WEST
O000541,C00160,2024-07-16 16:15:08,DELIVERED,EAST
O000542,C00285,2025-07-12 11:32:30,SHIPPED,EAST
O000543,C00065,2025-06-28 14:44:11,SHIPPED,EAST
O000544,C00827,2025-08-29 15:20:31,DELIVERED,NORTH
O000545,C00004,2024-07-31 07:09:42,DELIVERED,NORTH
O000546,C00640,2026-04-27 19:25:38,DELIVERED,NORTH
O000547,C00713,2025-08-05 13:27:40,RETURNED,EAST
O000548,C00292,2026-07-11 12:05:27,DELIVERED,NORTH
O000549,C00773,2024-10-03 07:46:18,DELIVERED,EAST
O000550,C00963,2025-03-23 11:31:29,CANCELLED,NORTH
O000551,C00981,12-06-2026 01:25:45,DELIVERED,EAST
O000552,C00002,2025-09-02 03:23:06,SHIPPED,SOUTH
O000553,C00151,2024-11-16 20:30:45,DELIVERED,EAST
O000554,C00854,2025-10-26 01:28:32,CANCELLED,SOUTH
O000555,C00489,2025-04-15 14:40:33,SHIPPED,SOUTH
O000556,C00248,2025-03-28 16:59:01,DELIVERED,SOUTH
O000557,C00412,2026-03-22 03:46:41,DELIVERED,SOUTH
O000558,,2024-09-29 12:47:16,DELIVERED,NORTH
O000559,C00224,2024-08-19 17:11:17,SHIPPED,EAST
O000560,C00815,2025-06-16 12:15:51,CANCELLED,EAST
O000561,C00570,2024-08-10 08:16:59,DELIVERED,SOUTH
O000562,C00461,2024-11-27 10:18:05,SHIPPED,EAST
O000563,C00171,2025-12-28 07:46:15,CANCELLED,EAST
O000564,C00477,2026-02-28 13:01:03,PLACED,NORTH
O000565,C00563,2025-01-11 10:37:50,SHIPPED,SOUTH
O000566,C00650,2025-06-07 23:21:02,DELIVERED,NORTH
O000567,C00884,2024-08-13 11:30:29,DELIVERED,NORTH
O000568,C00916,2025-07-28 11:00:59,DELIVERED,SOUTH
O000569,C00503,2024-09-29 13:22:11,DELIVERED,NORTH
O000570,C00742,2026-01-06 13:35:43,SHIPPED,SOUTH
O000571,C00417,2025-09-07 05:04:58,DELIVERED,NORTH
O000572,C00255,2025-08-05 07:58:31,PLACED,EAST
O000573,C00683,2025-09-03 18:20:20,DELIVERED,SOUTH
O000574,C00969,2025-05-06 10:21:44,DELIVERED,EAST
O000575,C00544,2024-08-05 16:56:25,DELIVERED,SOUTH
O000576,C00222,2025-07-11 16:03:52,SHIPPED,NORTH
O000577,C00138,2025-06-08 16:13:15,PLACED,NORTH
O000578,C00399,2025-12-07 22:59:54,DELIVERED,NORTH
O000579,C00601,2025-09-10 12:45:27,DELIVERED,NORTH
O000580,C00930,2024-07-17 04:53:32,DELIVERED,EAST
O000581,C00300,2025-08-24 01:40:40,DELIVERED,WEST
O000582,C00344,2024-09-29 11:27:18,DELIVERED,EAST
O000583,C00505,2025-09-24 23:01:06,DELIVERED,NORTH
O000584,C00370,2026-03-27 12:03:14,DELIVERED,WEST
O000585,C00787,2025-06-26 20:14:11,DELIVERED,WEST
O000586,C00244,2026-05-28 02:58:16,DELIVERED,SOUTH
O000587,C00049,2026-02-12 03:55:23,SHIPPED,SOUTH
O000588,C00775,2026-02-20 04:50:45,DELIVERED,WEST
O000589,C00151,2024-10-26 18:12:08,SHIPPED,SOUTH
O000590,C00414,2024-09-07 22:50:03,DELIVERED,SOUTH
O000591,C00533,2026-02-07 10:04:11,DELIVERED,EAST
O000592,C00392,2025-06-30 22:50:23,SHIPPED,WEST
O000593,C00871,2026-04-15 11:04:20,SHIPPED,SOUTH
O000594,C00930,2024-09-15 10:18:12,DELIVERED,SOUTH
O000595,C00993,2024-08-08 10:14:43,DELIVERED,EAST
O000596,C00056,2025-01-11 05:43:31,CANCELLED,WEST
O000597,C00401,2025-10-15 13:56:44,DELIVERED,SOUTH
O000598,C00204,2025-03-07 12:09:27,SHIPPED,SOUTH
O000599,C00930,25-10-2024 11:48:29,PLACED,WEST
O000600,C00224,2026-05-28 02:28:38,PLACED,SOUTH
O000601,C00938,2024-07-27 14:50:24,CANCELLED,SOUTH
O000602,C00587,2025-11-29 08:53:57,DELIVERED,SOUTH
O000603,C00961,2025-09-01 02:00:10,DELIVERED,EAST
O000604,C00185,2025-07-05 19:53:29,DELIVERED,EAST
O000605,C00272,2024-12-14 08:14:52,CANCELLED,NORTH
O000606,C00709,2026-05-23 02:38:05,DELIVERED,EAST
O000607,C00356,2026-01-23 01:40:10,PLACED,WEST
O000608,C00459,2025-01-30 03:00:01,CANCELLED,WEST
O000609,C00510,2024-12-17 13:30:52,DELIVERED,NORTH
O000610,C00765,2025-07-31 17:26:30,DELIVERED,WEST
O000611,C00590,2025-08-17 17:05:31,CANCELLED,NORTH
O000612,C00992,2025-08-31 03:25:14,DELIVERED,EAST
O000613,C00728,2025-07-22 09:51:50,RETURNED,EAST
O000614,C00845,2024-07-20 15:29:59,CANCELLED,NORTH
O000615,C00854,2026-02-28 16:28:09,DELIVERED,SOUTH
O000616,,2026-04-09 18:04:28,DELIVERED,NORTH
O000617,C00135,2024-07-19 17:33:27,DELIVERED,EAST
O000618,C00724,2025-06-24 09:08:01,DELIVERED,WEST
O000619,C00140,2024-07-19 10:12:28,DELIVERED,SOUTH
O000620,C00396,2025-11-27 13:42:13,CANCELLED,WEST
O000621,C00557,2024-10-30 08:18:31,SHIPPED,SOUTH
O000622,C00907,2025-03-20 22:26:50,DELIVERED,WEST
O000623,C00372,2025-04-12 00:18:43,DELIVERED,NORTH
O000624,C00451,2026-05-05 00:21:23,SHIPPED,WEST
O000625,C00581,2025-02-18 08:37:15,PLACED,WEST
O000626,C00328,2025-05-24 17:36:26,DELIVERED,WEST
O000627,C00976,2026-03-31 07:56:26,DELIVERED,WEST
O000628,C00340,2026-03-15 23:58:52,DELIVERED,SOUTH
O000629,C00272,2025-11-26 05:02:02,DELIVERED,WEST
O000630,C00834,2025-02-04 09:27:38,DELIVERED,NORTH
O000631,C00198,2025-01-30 09:46:45,PLACED,WEST
O000632,C00155,2024-11-08 15:20:26,CANCELLED,WEST
O000633,C00779,2025-03-24 16:09:58,SHIPPED,EAST
O000634,C00009,2025-06-12 13:19:57,SHIPPED,SOUTH
O000635,,2024-10-20 16:39:26,SHIPPED,EAST
O000636,C00063,2024-10-08 22:38:14,DELIVERED,SOUTH
O000637,C00701,2024-07-20 16:55:04,PLACED,NORTH
O000638,C00509,2026-04-29 23:33:46,SHIPPED,NORTH
O000639,C00473,2024-11-03 10:45:22,DELIVERED,NORTH
O000640,C00568,2025-10-16 21:28:07,DELIVERED,WEST
O000641,C00049,2025-05-03 20:43:36,SHIPPED,WEST
O000642,C00458,2025-09-26 04:26:50,SHIPPED,NORTH
O000643,C00448,2024-10-01 20:47:23,DELIVERED,WEST
O000644,C00103,2025-06-17 05:47:20,DELIVERED,NORTH
O000645,C00277,2025-05-31 16:53:04,DELIVERED,NORTH
O000646,C00067,2026-03-09 23:53:26,DELIVERED,EAST
O000647,C00497,2024-09-02 00:40:55,SHIPPED,SOUTH
O000648,C00933,2025-09-28 06:18:20,PLACED,WEST
O000649,C01000,2024-08-05 09:03:53,DELIVERED,EAST
O000650,C00064,2025-04-05 02:12:45,DELIVERED,NORTH
O000651,C00524,2026-06-04 03:28:09,DELIVERED,SOUTH
O000652,C00046,2026-01-30 05:25:30,DELIVERED,SOUTH
O000653,C00393,2025-04-11 04:37:20,DELIVERED,SOUTH
O000654,C00146,2025-07-13 03:58:34,DELIVERED,SOUTH
O000655,C00273,2026-01-10 07:42:33,CANCELLED,SOUTH
O000656,C00116,2025-03-24 20:53:07,DELIVERED,SOUTH
O000657,C00261,2025-12-18 12:35:40,DELIVERED,SOUTH
O000658,C00427,2024-09-16 00:59:06,CANCELLED,NORTH
O000659,C00942,2025-08-02 17:44:46,DELIVERED,SOUTH
O000660,C00370,2025-08-08 07:12:41,DELIVERED,WEST
O000661,C00827,2025-09-17 19:25:45,DELIVERED,NORTH
O000662,C00883,2025-10-01 22:41:45,DELIVERED,EAST
O000663,C00030,2025-05-24 19:24:31,DELIVERED,NORTH
O000664,C00235,2024-07-23 08:10:02,DELIVERED,NORTH
O000665,C00319,2025-06-02 04:14:43,PLACED,EAST
O000666,C00980,25-12-2025 05:34:22,CANCELLED,NORTH
O000667,C00507,2024-11-20 16:05:24,DELIVERED,EAST
O000668,C00906,2025-03-03 22:33:03,DELIVERED,NORTH
O000669,,2025-09-25 17:30:00,DELIVERED,EAST
O000670,C00789,2025-11-29 06:50:05,PLACED,WEST
O000671,C00821,2026-03-26 21:26:11,DELIVERED,SOUTH
O000672,C00737,2024-12-08 17:50:16,DELIVERED,EAST
O000673,C00759,2024-09-22 08:05:44,DELIVERED,NORTH
O000674,C00566,2026-05-02 06:52:07,DELIVERED,EAST
O000675,C00824,2026-02-26 22:47:52,SHIPPED,NORTH
O000676,C00613,2025-08-08 07:26:30,CANCELLED,SOUTH
O000677,C00150,2024-11-09 09:21:33,PLACED,NORTH
O000678,C00742,2026-01-30 19:09:39,DELIVERED,NORTH
O000679,C00286,2026-03-07 21:39:12,PLACED,NORTH
O000680,C00332,2026-04-03 03:28:08,PLACED,NORTH
O000681,,2025-03-10 02:37:54,CANCELLED,NORTH
O000682,,2024-10-10 13:38:15,RETURNED,WEST
O000683,C00688,2025-11-24 18:34:57,PLACED,SOUTH
O000684,C00831,2025-04-10 08:56:42,SHIPPED,EAST
O000685,C00961,2024-09-16 05:35:33,CANCELLED,WEST
O000686,C00006,2025-11-23 01:52:17,SHIPPED,EAST
O000687,C00626,2025-10-30 13:03:01,SHIPPED,NORTH
O000688,C00055,2024-11-29 15:12:21,DELIVERED,EAST
O000689,C00670,2025-12-12 04:00:38,DELIVERED,EAST
O000690,C00135,2025-04-25 00:59:26,DELIVERED,SOUTH
O000691,C00803,2025-07-16 23:26:52,DELIVERED,EAST
O000692,C00603,2025-03-27 19:09:53,DELIVERED,SOUTH
O000693,C00722,2025-07-16 23:49:40,DELIVERED,WEST
O000694,,2026-04-19 07:30:05,RETURNED,NORTH
O000695,C00020,2025-05-12 07:39:02,DELIVERED,SOUTH
O000696,C00086,2024-07-13 11:52:27,CANCELLED,EAST
O000697,C00942,2025-06-05 12:31:32,CANCELLED,EAST
O000698,C00850,2024-07-22 21:29:02,RETURNED,NORTH
O000699,C00716,2025-04-30 11:14:53,DELIVERED,NORTH
O000700,C00383,2025-06-26 13:12:42,PLACED,WEST
O000701,C00491,2026-06-25 06:19:04,SHIPPED,SOUTH
O000702,C00293,2026-01-14 17:21:56,SHIPPED,SOUTH
O000703,C00860,2025-07-12 16:10:59,DELIVERED,WEST
O000704,C00090,2026-03-12 22:29:29,SHIPPED,SOUTH
O000705,C00232,2026-01-27 09:21:31,RETURNED,NORTH
O000706,C00768,2025-11-06 14:56:03,DELIVERED,NORTH
O000707,C00717,2025-02-19 11:45:43,SHIPPED,WEST
O000708,C00740,2024-12-26 09:13:30,DELIVERED,SOUTH
O000709,C00749,2026-01-02 08:17:23,RETURNED,EAST
O000710,,2024-11-24 01:15:45,PLACED,EAST
O000711,C00166,2024-10-12 22:54:15,RETURNED,NORTH
O000712,C00582,05-02-2025 12:36:50,PLACED,WEST
O000713,C00308,2025-10-07 22:35:31,DELIVERED,SOUTH
O000714,C00395,2024-11-10 11:28:28,DELIVERED,SOUTH
O000715,C00704,2026-04-11 22:19:59,SHIPPED,NORTH
O000716,C00829,2024-09-30 11:56:12,DELIVERED,WEST
O000717,C00344,2025-07-17 16:37:42,RETURNED,EAST
O000718,C00940,2025-12-15 12:02:40,DELIVERED,SOUTH
O000719,C00122,2025-08-11 13:10:11,RETURNED,EAST
O000720,C00508,2025-07-12 14:20:18,DELIVERED,WEST
O000721,C00993,2025-01-09 23:07:16,DELIVERED,EAST
O000722,C00200,2024-11-04 18:08:22,PLACED,EAST
O000723,,2024-12-16 01:05:02,SHIPPED,EAST
O000724,C00709,2025-02-20 21:44:10,PLACED,SOUTH
O000725,C00727,2025-08-17 15:09:05,DELIVERED,WEST
O000726,C00710,2025-10-09 16:54:58,DELIVERED,SOUTH
O000727,C00916,2025-02-25 20:24:27,DELIVERED,EAST
O000728,,2025-01-20 21:48:50,SHIPPED,SOUTH
O000729,C00567,2026-02-05 06:45:59,DELIVERED,WEST
O000730,C00018,2026-03-27 18:26:28,RETURNED,SOUTH
O000731,C00217,2024-09-01 21:26:12,DELIVERED,WEST
O000732,,2026-05-29 19:25:13,SHIPPED,NORTH
O000733,C00583,2025-01-08 05:52:23,DELIVERED,EAST
O000734,C00439,2026-02-17 06:15:55,DELIVERED,SOUTH
O000735,C00250,2025-09-27 04:35:48,DELIVERED,WEST
O000736,C00437,2025-11-20 16:16:10,DELIVERED,SOUTH
O000737,C00716,2025-02-05 12:48:24,DELIVERED,EAST
O000738,C00124,2025-07-08 09:59:41,DELIVERED,EAST
O000739,C00395,2025-09-23 07:12:35,PLACED,WEST
O000740,C00632,2025-10-31 23:15:26,DELIVERED,EAST
O000741,C00359,2026-01-05 14:39:45,DELIVERED,SOUTH
O000742,C00574,2025-06-22 04:35:41,DELIVERED,WEST
O000743,C00075,2025-05-22 04:17:44,DELIVERED,SOUTH
O000744,C00958,2026-02-23 07:02:53,CANCELLED,EAST
O000745,C00779,2024-11-22 10:54:30,DELIVERED,NORTH
O000746,C00444,2025-08-07 11:20:05,DELIVERED,NORTH
O000747,C00724,2025-01-23 19:47:40,DELIVERED,NORTH
O000748,C00196,2024-12-22 06:57:27,SHIPPED,EAST
O000749,C00566,2026-05-10 19:56:04,DELIVERED,EAST
O000750,C00550,2025-07-23 10:20:29,DELIVERED,EAST
O000751,,2024-08-04 16:22:35,DELIVERED,NORTH
O000752,C00933,2026-03-01 02:59:35,SHIPPED,NORTH
O000753,C00819,2024-07-29 11:40:04,SHIPPED,SOUTH
O000754,C00488,2026-06-21 00:31:11,PLACED,SOUTH
O000755,C00325,2026-03-04 07:31:43,DELIVERED,EAST
O000756,C00761,2026-05-29 11:40:13,DELIVERED,EAST
O000757,C00635,2026-06-24 20:21:57,CANCELLED,NORTH
O000758,C00702,2026-03-11 05:35:13,CANCELLED,NORTH
O000759,C00785,2025-01-24 06:38:50,DELIVERED,SOUTH
O000760,C00083,2025-07-06 02:15:28,SHIPPED,EAST
O000761,C00387,2026-05-23 17:49:51,DELIVERED,EAST
O000762,C00779,2024-08-26 17:46:53,SHIPPED,SOUTH
O000763,C00178,2025-07-30 08:28:51,CANCELLED,EAST
O000764,C00515,2025-12-04 23:50:52,DELIVERED,EAST
O000765,C00707,2025-04-30 14:49:35,DELIVERED,NORTH
O000766,C00590,2024-10-20 05:20:51,PLACED,NORTH
O000767,C00705,2026-07-06 09:13:19,SHIPPED,SOUTH
O000768,C00579,2024-09-14 10:38:44,DELIVERED,WEST
O000769,C00987,2025-08-29 14:35:48,DELIVERED,EAST
O000770,C00811,2025-03-02 07:48:28,DELIVERED,SOUTH
O000771,C00098,2025-09-19 05:56:43,SHIPPED,NORTH
O000772,C00547,2026-01-19 07:29:42,SHIPPED,NORTH
O000773,C00589,2024-12-01 19:38:33,DELIVERED,SOUTH
O000774,C00487,2026-04-06 22:37:57,SHIPPED,WEST
O000775,C00474,2025-10-26 01:50:41,DELIVERED,NORTH
O000776,C00409,2025-10-25 10:35:45,DELIVERED,NORTH
O000777,C00533,2025-02-24 09:46:16,DELIVERED,NORTH
O000778,C00015,2025-10-13 21:08:20,SHIPPED,EAST
O000779,C00865,2025-05-10 22:38:56,DELIVERED,NORTH
O000780,,2026-04-20 15:37:43,SHIPPED,SOUTH
O000781,C00839,2024-12-28 18:12:44,DELIVERED,NORTH
O000782,C00955,2026-05-19 18:39:10,DELIVERED,WEST
O000783,C00224,2026-07-02 04:13:20,DELIVERED,SOUTH
O000784,C00798,2026-04-22 23:41:30,SHIPPED,SOUTH
O000785,C00542,2024-08-30 20:29:58,DELIVERED,EAST
O000786,C00365,2026-07-03 03:39:32,DELIVERED,SOUTH
O000787,C00200,2025-02-20 22:16:15,DELIVERED,SOUTH
O000788,C00456,2025-09-04 20:04:02,DELIVERED,SOUTH
O000789,C00955,2025-05-26 16:24:12,DELIVERED,EAST
O000790,C00954,2025-06-26 14:17:05,DELIVERED,EAST
O000791,C00575,2025-07-28 00:32:00,DELIVERED,SOUTH
O000792,C00938,2025-06-14 13:00:37,SHIPPED,WEST
O000793,C00515,2025-10-01 02:18:09,SHIPPED,WEST
O000794,C00809,2026-04-18 06:31:07,DELIVERED,WEST
O000795,C00763,2026-02-22 17:00:57,SHIPPED,SOUTH
O000796,C00072,2026-06-27 01:41:33,DELIVERED,WEST
O000797,C00582,2025-07-09 17:01:59,PLACED,EAST
O000798,C00253,2026-06-09 04:13:02,DELIVERED,SOUTH
O000799,C00722,2024-09-29 11:07:26,DELIVERED,EAST
O000800,,2026-05-30 02:44:20,RETURNED,NORTH
O000801,C00607,2025-02-14 09:46:46,PLACED,WEST
O000802,C00773,2024-11-05 07:26:13,DELIVERED,WEST
O000803,C00808,2025-08-09 18:00:06,PLACED,EAST
O000804,C00368,2025-02-26 08:24:33,DELIVERED,WEST
O000805,C00638,2025-07-05 15:43:12,DELIVERED,NORTH
O000806,C00868,2025-03-08 11:49:22,DELIVERED,WEST
O000807,C00579,2025-04-16 20:59:35,DELIVERED,NORTH
O000808,C00863,2024-12-07 14:28:20,CANCELLED,SOUTH
O000809,C00705,2024-09-03 00:10:29,DELIVERED,SOUTH
O000810,C00812,2025-09-11 08:18:24,SHIPPED,NORTH
O000811,C00099,2024-11-29 20:01:56,PLACED,WEST
O000812,C00833,2024-08-25 08:42:50,DELIVERED,WEST
O000813,C00114,24-01-2026 11:41:13,SHIPPED,SOUTH
O000814,C00774,2026-05-25 08:11:57,DELIVERED,WEST
O000815,C00138,2025-07-02 07:32:57,PLACED,NORTH
O000816,C00441,2025-09-01 07:29:06,DELIVERED,WEST
O000817,C00468,2025-12-19 08:24:48,DELIVERED,NORTH
O000818,C00276,2025-04-15 23:12:52,SHIPPED,WEST
O000819,C00368,14-07-2024 15:58:33,PLACED,WEST
O000820,C00586,2026-02-14 11:17:36,DELIVERED,NORTH
O000821,C00863,2026-01-24 22:40:36,PLACED,NORTH
O000822,C00825,2024-07-31 15:50:36,DELIVERED,NORTH
O000823,C00884,2025-10-08 13:55:23,DELIVERED,EAST
O000824,C00520,2024-12-02 05:24:52,CANCELLED,EAST
O000825,C00355,2024-09-23 00:27:04,SHIPPED,SOUTH
O000826,C00143,2025-06-17 12:45:27,CANCELLED,SOUTH
O000827,C00056,2026-02-08 16:43:29,PLACED,SOUTH
O000828,C00271,2025-07-31 09:42:07,DELIVERED,SOUTH
O000829,C00026,2024-10-11 19:25:20,DELIVERED,SOUTH
O000830,C00130,2026-05-28 14:35:48,DELIVERED,WEST
O000831,C00485,2024-10-04 06:20:57,SHIPPED,NORTH
O000832,C00513,2025-05-17 13:18:35,SHIPPED,SOUTH
O000833,C00756,2024-12-27 20:26:56,PLACED,WEST
O000834,C00440,2025-02-28 19:53:57,DELIVERED,SOUTH
O000835,C00024,31-08-2025 18:06:09,DELIVERED,NORTH
O000836,C00201,2025-04-24 12:02:06,DELIVERED,NORTH
O000837,C00564,2026-04-12 05:08:23,DELIVERED,NORTH
O000838,C00247,2026-06-20 00:57:26,DELIVERED,WEST
O000839,C00160,2025-07-12 06:55:59,RETURNED,EAST
O000840,C00842,2025-07-21 09:50:27,RETURNED,EAST
O000841,C00536,2025-11-07 13:59:49,PLACED,SOUTH
O000842,C00794,2025-02-01 00:32:13,DELIVERED,WEST
O000843,C00994,2025-08-18 03:13:10,DELIVERED,WEST
O000844,C00917,2024-12-08 21:14:20,PLACED,SOUTH
O000845,C00296,2025-05-09 01:14:34,SHIPPED,NORTH
O000846,C00814,2026-05-28 05:05:41,DELIVERED,NORTH
O000847,C00934,2025-04-04 13:41:52,DELIVERED,WEST
O000848,C00784,2024-11-03 13:45:09,DELIVERED,WEST
O000849,C00832,24-12-2024 16:56:44,SHIPPED,EAST
O000850,C00545,2025-03-06 00:53:06,PLACED,EAST
O000851,C00166,2025-06-18 18:00:08,DELIVERED,SOUTH
O000852,C00943,2025-09-14 07:18:42,SHIPPED,WEST
O000853,C00619,2025-11-10 15:46:46,RETURNED,EAST
O000854,C00801,2024-12-10 14:40:33,DELIVERED,SOUTH
O000855,C00059,2024-12-22 05:06:54,SHIPPED,WEST
O000856,C00080,2026-01-23 10:05:24,CANCELLED,NORTH
O000857,C00299,2025-02-11 14:37:13,SHIPPED,EAST
O000858,C00267,2025-07-07 04:56:59,DELIVERED,NORTH
O000859,C00736,2025-08-22 05:32:12,DELIVERED,EAST
O000860,C00508,2025-09-08 09:20:22,DELIVERED,NORTH
O000861,C00251,2024-08-23 14:01:43,DELIVERED,EAST
O000862,C00291,2026-06-12 10:25:14,DELIVERED,EAST
O000863,C00607,2024-07-21 02:11:42,DELIVERED,SOUTH
O000864,C00093,2026-02-26 10:39:09,DELIVERED,EAST
