item_id,order_id,product_id,quantity,unit_price,discount_percent
I0000582,O000188,P0247,3,11203.57,48.42
I0000583,O000188,P0222,4,9217.36,23.53
I0000584,O000188,P0340,5,29696.94,37.57
I0000585,O000188,P0352,5,7433.87,8.95
I0000586,O000189,P0447,2,2653.9,11.72
I0000587,O000189,P0189,2,8296.12,28.57
I0000588,O000190,P0456,5,1374.56,16.82
I0000589,O000190,P0022,4,101196.48,40.23
I0000590,O000191,P0340,5,31295.55,39.29
I0000591,O000191,P0490,2,1135.55,1.91
I0000592,O000191,P0380,2,2941.65,12.5
I0000593,O000192,P0432,3,680.05,49.84
I0000594,O000193,P0061,2,35699.83,23.72
I0000595,O000193,P0044,5,150097.3,23.44
I0000596,O000193,P0494,4,904.38,42.29
I0000597,O000193,P0354,4,18737.69,10.48
I0000598,O000194,P0255,3,14181.64,34.29
I0000599,O000194,P0363,4,38319.47,14.98
I0000600,O000194,P0106,-5,122442.91,46.11
I0000601,O000194,P0004,2,200915.4,28.41
I0000602,O000195,P0165,5,11371.7,16.44
I0000603,O000196,P0228,2,4539.79,19.29
I0000604,O000197,P0283,4,9096.64,6.46
I0000605,O000197,P0228,4,3225.92,47.75
I0000606,O000197,P0479,2,2554.84,21.61
I0000607,O000198,P0450,-2,1446.3,3.2
I0000608,O000198,P0336,4,1514.8,16.44
I0000609,O000198,P0491,5,2521.03,28.81
I0000610,O000199,P0195,2,10440.27,30.89
I0000611,O000199,P0475,4,1094.43,9.17
I0000612,O000199,P0360,5,973.18,2.18
I0000613,O000199,P0224,2,11492.21,14.59
I0000614,O000199,P0010,1,92528.77,10.86
I0000615,O000200,P0330,4,32023.08,2.23
I0000616,O000200,P0271,1,14194.21,37.49
I0000617,O000200,P0277,4,6136.96,9.72
I0000618,O000200,P0252,-1,30125.33,45.86
I0000619,O000201,P0181,4,8876.76,8.53
I0000620,O000201,P0420,1,978.36,6.21
I0000621,O000202,P0351,2,38833.83,26.61
I0000622,O000202,P0416,4,2578.81,40.58
I0000623,O000203,P0038,4,68754.91,18.73
I0000624,O000204,P0227,1,3050.18,8.39
I0000625,O000204,P0071,2,80389.9,40.78
I0000626,O000205,P0243,2,2182.72,0.75
I0000627,O000205,P0465,-3,1936.17,11.0
I0000628,O000206,P0050,4,30263.44,26.81
I0000629,O000206,P0114,5,129110.82,29.99
I0000630,O000206,P0043,4,153532.27,34.69
I0000631,O000206,P0437,3,2456.65,34.38
I0000632,O000206,P0323,4,19931.01,45.61
I0000633,O000207,P0170,5,3289.33,11.82
I0000634,O000208,P0166,2,810.34,36.27
I0000635,O000208,P0429,4,2016.63,13.91
I0000636,O000208,P0008,1,66530.45,32.4
I0000637,O000208,P0224,3,9747.12,36.64
I0000638,O000209,P0276,4,2248.27,31.49
I0000639,O000209,P0022,1,86956.95,9.62
I0000640,O000209,P0486,2,1345.26,8.68
I0000641,O000209,P0181,5,9158.69,11.82
I0000642,O000209,P0354,1,17134.27,8.21
I0000643,O000210,P0452,4,2117.54,19.91
I0000644,O000210,P0410,2,2021.39,30.47
I0000645,O000210,P0224,4,12329.7,39.68
I0000646,O000211,P0198,2,10464.1,22.68
I0000647,O000211,P0389,4,690.29,16.66
I0000648,O000211,P0415,4,3554.49,0.21
I0000649,O000211,P0498,5,1834.61,20.23
I0000650,O000211,P0274,4,18762.87,18.66
I0000651,O000212,P0152,2,823.8,12.76
I0000652,O000212,P0169,3,1669.68,34.42
I0000653,O000212,P0008,1,65389.82,36.78
I0000654,O000212,P0099,2,136167.21,18.07
I0000655,O000212,P0398,1,2579.96,13.07
I0000656,O000213,P0308,1,4611.29,45.84
I0000657,O000214,P0106,3,111358.24,44.33
I0000658,O000214,P0312,5,31465.9,43.82
I0000659,O000214,P0422,1,2824.3,39.88
I0000660,O000215,P0031,1,69676.76,26.25
I0000661,O000216,P0307,5,11937.06,40.72
I0000662,O000216,P0114,2,119986.39,40.46
I0000663,O000217,P0135,3,2720.09,3.21
I0000664,O000218,P0108,1,173955.43,0.36
I0000665,O000218,P0056,5,45933.98,13.29
I0000666,O000218,P0396,4,2642.38,21.47
I0000667,O000218,P0209,3,10651.62,15.76
I0000668,O000218,P0025,2,86646.07,18.92
I0000669,O000219,P0390,5,2645.85,47.55
I0000670,O000220,P0072,1,153638.36,40.63
I0000671,O000220,P0411,1,3600.67,48.48
I0000672,O000221,P0193,4,3538.65,23.81
I0000673,O000221,P0171,1,10745.39,9.75
I0000674,O000221,P0271,2,15151.64,39.24
I0000675,O000222,P0086,4,87388.35,27.03
I0000676,O000222,P0305,2,28773.01,32.99
I0000677,O000223,P0024,3,39201.81,33.53
I0000678,O000223,P0021,2,54237.96,24.6
I0000679,O000224,P0205,5,9723.07,11.67
I0000680,O000224,P0247,3,8202.5,4.46
I0000681,O000224,P0048,5,160185.58,5.81
I0000682,O000224,P0299,3,5733.77,19.01
I0000683,O000225,P0239,2,1435.02,11.11
I0000684,O000225,P0318,-4,16473.14,15.8
I0000685,O000225,P0400,3,756.11,22.79
I0000686,O000226,P0497,5,2986.58,24.75
I0000687,O000226,P0290,4,17152.47,7.64
I0000688,O000226,P0272,2,2217.25,11.25
I0000689,O000227,P0393,5,1672.3,23.67
I0000690,O000228,P0394,4,2512.47,39.56
I0000691,O000228,P0453,1,453.86,22.88
I0000692,O000228,P0315,2,30776.42,24.12
I0000693,O000228,P0102,2,80571.18,9.78
I0000694,O000228,P0406,1,1912.42,5.1
I0000695,O000229,P0331,4,18991.6,49.01
I0000696,O000229,P0174,3,13247.44,31.35
I0000697,O000229,P0044,4,124588.51,19.83
I0000698,O000230,P0191,4,1618.9,18.37
I0000699,O000230,P0101,1,141916.45,32.07
I0000700,O000230,P0371,5,38600.47,49.37
I0000701,O000230,P0227,4,2958.48,39.72
I0000702,O000231,P0281,2,19507.15,19.69
I0000703,O000231,P0481,5,3092.24,3.2
I0000704,O000231,P0221,5,5567.41,32.59
I0000705,O000231,P0089,2,157877.65,9.03
I0000706,O000231,P0052,5,107957.94,22.36
I0000707,O000232,P0415,1,2880.96,27.22
I0000708,O000233,P0434,4,3452.95,15.65
I0000709,O000233,P0006,3,160773.41,34.4
I0000710,O000233,P0170,1,3388.46,14.99
I0000711,O000233,P0296,2,15980.08,10.8
I0000712,O000233,P0154,3,9250.44,21.1
I0000713,O000234,P0439,2,1122.82,36.63
I0000714,O000234,P0200,2,12110.7,32.39
I0000715,O000234,P0013,5,36809.04,7.67
I0000716,O000234,P0443,4,2115.12,12.37
I0000717,O000235,P0109,3,195086.79,13.68
I0000718,O000235,P0383,1,4079.95,18.93
I0000719,O000235,P0228,1,3311.28,26.32
I0000720,O000236,P0150,1,9257.05,47.33
I0000721,O000236,P0171,4,13144.85,33.89
I0000722,O000236,P0081,5,56139.82,20.13
I0000723,O000236,P0438,5,2017.51,25.68
I0000724,O000236,P0458,2,1412.49,28.38
I0000725,O000237,P0237,4,13427.68,25.11
I0000726,O000237,P0119,3,92408.54,35.92
I0000727,O000238,P0065,1,67043.6,4.68
I0000728,O000239,P0220,2,10152.28,49.9
I0000729,O000239,P0419,5,2494.9,30.81
I0000730,O000239,P0317,1,20878.49,37.48
I0000731,O000239,P0337,2,36276.06,46.02
I0000732,O000239,P0310,5,18775.77,22.43
I0000733,O000240,P0128,4,4486.73,48.49
I0000734,O000241,P0029,3,43102.1,28.44
I0000735,O000241,P0454,2,3721.36,47.96
I0000736,O000241,P0335,5,12701.58,23.15
I0000737,O000242,P0068,3,85648.44,17.73
I0000738,O000243,P0303,2,1914.29,23.53
I0000739,O000244,P0135,2,3116.03,17.96
I0000740,O000244,P0203,2,4932.55,6.68
I0000741,O000245,P0262,4,8440.9,34.09
I0000742,O000246,P0083,1,33325.94,17.21
I0000743,O000247,P0031,4,64240.04,38.04
I0000744,O000247,P0324,2,1175.76,9.34
I0000745,O000247,P0323,3,28293.2,49.71
I0000746,O000247,P0169,2,1629.79,23.69
I0000747,O000248,P0422,1,2237.78,49.52
I0000748,O000248,P0287,2,9535.55,4.55
I0000749,O000249,P0301,1,34507.53,15.21
I0000750,O000249,P0247,3,11563.05,35.58
I0000751,O000249,P0186,2,3967.94,2.04
I0000752,O000249,P0193,1,2792.97,14.27
I0000753,O000250,P0143,1,8827.73,38.52
I0000754,O000251,P0147,5,986.81,6.52
I0000755,O000251,P0236,5,1457.94,45.61
I0000756,O000252,P0465,4,1926.74,36.04
I0000757,O000252,P0476,1,576.47,35.58
I0000758,O000252,P0421,5,4203.38,22.42
I0000759,O000253,P0070,5,87632.35,14.48
I0000760,O000253,P0010,5,101027.92,9.51
I0000761,O000254,P0480,4,1357.94,9.2
I0000762,O000254,P0126,2,10891.32,0.44
I0000763,O000254,P0014,5,180344.05,26.25
I0000764,O000254,P0313,3,2903.92,13.43
I0000765,O000254,P0304,1,18916.25,11.91
I0000766,O000255,P0346,5,15266.08,31.63
I0000767,O000255,P0275,3,24278.1,44.2
I0000768,O000256,P0262,2,7710.72,12.8
I0000769,O000256,P0372,1,3005.74,38.91
I0000770,O000256,P0031,5,70954.7,19.1
I0000771,O000257,P0327,2,35990.41,37.64
I0000772,O000257,P0401,2,1373.58,21.7
I0000773,O000257,P0268,2,9704.58,9.08
I0000774,O000258,P0494,3,944.2,19.71
I0000775,O000259,P0464,5,2345.62,0.59
I0000776,O000260,P0455,2,2600.79,46.93
I0000777,O000260,P0314,-5,39233.65,47.88
I0000778,O000261,P0309,3,14680.26,2.79
I0000779,O000261,P0181,3,6632.28,41.25
I0000780,O000262,P0034,2,31975.57,32.77
I0000781,O000263,P0462,1,2401.37,14.09
I0000782,O000263,P0499,1,510.4,46.17
I0000783,O000264,P0412,2,2028.62,31.24
I0000784,O000264,P0447,3,2277.08,45.81
I0000785,O000264,P0001,3,78549.47,35.57
I0000786,O000264,P0041,1,131590.98,48.9
I0000787,O000265,P0496,1,2908.66,13.92
I0000788,O000266,P0427,5,2204.87,40.11
I0000789,O000266,P0007,2,99938.77,26.94
I0000790,O000266,P0284,4,11770.88,19.23
I0000791,O000266,P0026,5,127699.0,38.83
I0000792,O000267,P0493,5,1455.13,5.51
I0000793,O000267,P0294,3,19091.3,38.93
I0000794,O000267,P0320,2,24249.65,42.67
I0000795,O000268,P0203,4,5820.28,21.24
I0000796,O000268,P0062,1,105196.02,3.69
I0000797,O000269,P0259,4,5166.79,37.18
I0000798,O000269,P0013,5,34980.84,20.58
I0000799,O000269,P0438,3,2655.39,0.66
I0000800,O000269,P0211,1,4935.85,1.61
I0000801,O000269,P0206,2,4539.38,41.63
I0000802,O000270,P0423,4,771.53,4.6
I0000803,O000270,P0038,4,49888.12,10.59
I0000804,O000271,P0446,4,3904.11,41.36
I0000805,O000271,P0155,2,2205.62,21.21
I0000806,O000271,P0018,3,93286.83,30.16
I0000807,O000271,P0153,-3,2872.73,27.08
I0000808,O000272,P0121,1,49902.85,28.19
I0000809,O000272,P0314,4,30613.08,47.18
I0000810,O000272,P0143,1,9053.83,47.94
I0000811,O000273,P0040,1,56331.87,1.18
I0000812,O000273,P0333,4,11873.61,1.87
I0000813,O000273,P0116,2,140102.12,44.26
I0000814,O000273,P0355,1,19573.77,10.78
I0000815,O000273,P0375,2,3856.19,48.18
I0000816,O000274,P0345,3,37441.69,21.55
I0000817,O000274,P0180,4,4567.17,30.34
I0000818,O000274,P0497,2,3161.55,4.87
I0000819,O000275,P0091,3,114372.03,3.41
I0000820,O000275,P0474,5,856.35,8.96
I0000821,O000275,P0084,4,91718.53,12.8
I0000822,O000275,P0175,4,1172.16,6.2
I0000823,O000276,P0477,3,3354.67,15.68
I0000824,O000276,P0303,1,2131.92,13.14
I0000825,O000276,P0204,1,1803.28,37.05
I0000826,O000276,P0451,2,1378.51,7.73
I0000827,O000277,P0207,3,10911.11,45.01
I0000828,O000278,P0465,4,2027.62,49.82
I0000829,O000278,P0207,4,11319.07,5.72
I0000830,O000279,P0159,3,1253.1,10.67
I0000831,O000280,P0064,4,108758.86,22.57
I0000832,O000280,P0460,4,1591.81,12.97
I0000833,O000280,P0323,1,28663.39,17.1
I0000834,O000281,P0379,3,3085.01,41.15
I0000835,O000281,P0281,5,18758.76,3.89
I0000836,O000281,P0163,5,11016.75,49.32
I0000837,O000281,P0078,-3,123579.65,46.69
I0000838,O000282,P0168,4,9041.94,1.82
I0000839,O000282,P0484,2,788.56,8.31
I0000840,O000283,P0207,3,10331.39,43.39
I0000841,O000284,P0204,2,1618.62,27.64
I0000842,O000285,P0317,1,21676.89,5.19
I0000843,O000285,P0217,1,1060.65,24.82
I0000844,O000285,P0140,5,10001.46,22.21
I0000845,O000285,P0382,5,1590.8,42.59
I0000846,O000285,P0343,2,28264.82,19.05
I0000847,O000286,P0133,3,1803.28,13.38
I0000848,O000287,P0039,2,190962.31,25.95
I0000849,O000288,P0085,4,86093.18,28.89
I0000850,O000288,P0117,2,36937.21,36.41
I0000851,O000288,P0140,4,11990.48,21.87
I0000852,O000288,P0316,1,29332.85,5.92
I0000853,O000288,P0271,5,14976.73,31.37
I0000854,O000289,P0370,5,11857.9,3.94
I0000855,O000290,P0088,2,93919.52,39.0
I0000856,O000290,P0342,4,19201.11,13.75
I0000857,O000290,P0063,2,143572.2,28.97
I0000858,O000291,P0418,4,2639.52,10.4
I0000859,O000292,P0109,3,170878.27,8.06
I0000860,O000292,P0261,-3,21121.86,28.36
I0000861,O000292,P0004,5,142065.12,17.14
I0000862,O000292,P0165,3,12011.46,27.32
I0000863,O000293,P0479,3,2567.9,16.38
I0000864,O000293,P0368,2,24139.58,6.33
I0000865,O000294,P0368,5,26209.03,12.5
I0000866,O000294,P0211,2,4946.4,14.05
I0000867,O000294,P0295,4,13966.65,29.38
I0000868,O000294,P0039,2,198557.89,24.39
I0000869,O000295,P0268,2,11003.68,31.63
I0000870,O000295,P0189,1,8298.25,47.9
I0000871,O000295,P0196,3,8536.7,41.33
I0000872,O000295,P0133,5,1459.8,9.0
I0000873,O000296,P0294,-1,18012.31,35.84
I0000874,O000296,P0253,2,29896.73,44.94
I0000875,O000296,P0092,5,94787.38,10.61
I0000876,O000297,P0155,3,2044.41,2.48
I0000877,O000297,P0388,4,1902.67,21.06
I0000878,O000297,P0476,1,620.14,29.56
I0000879,O000297,P0332,2,2829.8,32.18
I0000880,O000298,P0092,1,86963.43,40.13
I0000881,O000298,P0424,3,1141.38,20.02
I0000882,O000298,P0466,5,2607.29,2.35
I0000883,O000299,P0410,-1,1708.62,0.52
I0000884,O000299,P0450,1,1931.42,36.21
I0000885,O000299,P0142,2,1577.7,45.11
I0000886,O000299,P0425,3,1119.19,0.25
I0000887,O000299,P0413,1,4104.75,5.54
I0000888,O000300,P0495,5,2763.04,43.09
I0000889,O000300,P0265,5,39333.0,20.66
I0000890,O000301,P0052,4,121873.81,14.81
I0000891,O000301,P0158,1,8506.73,12.12
I0000892,O000301,P0326,2,22364.42,24.73
I0000893,O000302,P0446,5,3418.61,47.22
I0000894,O000302,P0306,4,38406.56,5.28
I0000895,O000302,P0187,2,6589.59,48.75
I0000896,O000302,P0466,5,2906.51,9.4
I0000897,O000302,P0397,3,2153.34,47.57
I0000898,O000303,P0451,-3,1432.93,22.63
I0000899,O000303,P0026,3,128879.41,17.72
I0000900,O000304,P0152,4,819.16,14.7
I0000901,O000305,P0401,1,1033.09,1.78
I0000902,O000305,P0183,3,3666.58,13.77
I0000903,O000306,P0023,2,125941.72,31.84
I0000904,O000306,P0403,5,2944.89,9.25
I0000905,O000306,P0036,5,93345.06,45.33
I0000906,O000306,P0346,2,15455.12,8.33
I0000907,O000307,P0431,2,3092.62,29.7
I0000908,O000308,P0001,3,70572.16,8.37
I0000909,O000308,P0444,2,2606.54,40.19
I0000910,O000308,P0310,3,25141.68,49.49
I0000911,O000308,P0280,3,16364.03,22.94
I0000912,O000308,P0262,3,7893.54,25.89
I0000913,O000309,P0013,4,40455.13,7.08
I0000914,O000309,P0394,4,2787.32,34.79
I0000915,O000310,P0464,2,2284.75,44.4
I0000916,O000310,P0458,4,1941.58,13.81
I0000917,O000310,P0032,2,95553.42,17.16
I0000918,O000310,P0247,5,10982.87,28.33
I0000919,O000310,P0031,3,76735.44,24.95
I0000920,O000311,P0288,3,14809.92,22.69
I0000921,O000311,P0387,2,738.36,2.66
I0000922,O000311,P0192,-3,4170.21,41.71
I0000923,O000311,P0468,1,2965.93,14.16
I0000924,O000312,P0444,5,2843.38,1.61
I0000925,O000312,P0135,3,3429.1,19.31
I0000926,O000312,P0022,4,88139.65,13.06
I0000927,O000312,P0488,3,1445.05,21.79
I0000928,O000313,P0158,3,7700.09,31.42
I0000929,O000313,P0268,5,12896.88,41.69
I0000930,O000313,P0315,1,30776.65,15.66
I0000931,O000314,P0079,-5,147200.34,4.42
I0000932,O000315,P0119,4,97888.85,23.14
I0000933,O000316,P0084,5,84943.87,24.07
I0000934,O000316,P0367,3,23313.35,29.23
I0000935,O000316,P0193,5,2469.82,10.25
I0000936,O000317,P0498,1,2027.33,10.03
I0000937,O000317,P0277,-1,6659.9,6.05
I0000938,O000317,P0485,1,495.12,1.23
I0000939,O000318,P0107,3,77271.74,42.97
I0000940,O000318,P0437,5,1909.16,1.08
I0000941,O000318,P0251,2,12585.62,8.54
I0000942,O000318,P0271,5,13066.78,14.47
I0000943,O000318,P0170,1,3860.62,33.38
I0000944,O000319,P0220,5,10416.79,1.7
I0000945,O000320,P0471,-3,1448.08,25.03
I0000946,O000320,P0048,5,169403.09,26.25
I0000947,O000320,P0153,5,3343.14,17.59
I0000948,O000320,P0350,5,6297.24,39.33
I0000949,O000321,P0124,4,59367.22,35.43
I0000950,O000321,P0070,5,74578.16,6.47
I0000951,O000321,P0361,3,12613.95,29.22
I0000952,O000321,P0416,4,1845.14,36.64
I0000953,O000322,P0104,2,111038.27,48.67
I0000954,O000323,P0327,1,29753.35,34.94
I0000955,O000323,P0248,4,1498.05,27.82
I0000956,O000323,P0167,2,11137.15,14.3
I0000957,O000323,P0146,2,2183.72,26.43
I0000958,O000323,P0327,2,25947.39,47.99
I0000959,O000324,P0386,2,4391.36,36.41
I0000960,O000324,P0335,5,17674.89,28.52
I0000961,O000324,P0131,4,3657.3,44.99
I0000962,O000325,P0124,5,57666.92,11.53
I0000963,O000325,P0051,5,109067.3,41.07
I0000964,O000326,P0162,5,3951.29,46.59
I0000965,O000327,P0140,1,10769.2,16.73
I0000966,O000328,P0026,4,148976.81,45.22
I0000967,O000328,P0297,1,14567.63,20.81
I0000968,O000329,P0102,5,67524.55,23.88
I0000969,O000329,P0247,-2,8075.5,38.68
I0000970,O000329,P0171,2,13398.79,34.1
I0000971,O000329,P0263,1,22347.97,38.28
I0000972,O000330,P0020,2,110980.64,11.91
I0000973,O000330,P0460,1,1327.95,37.37
I0000974,O000330,P0057,5,139396.43,0.74
I0000975,O000331,P0137,5,1992.16,14.62
I0000976,O000331,P0476,5,633.53,32.83
I0000977,O000331,P0180,1,3876.29,24.75
I0000978,O000332,P0400,5,701.38,27.07
I0000979,O000332,P0402,1,2490.03,35.28
I0000980,O000333,P0421,2,3956.54,39.4
I0000981,O000333,P0472,1,3724.54,32.5
I0000982,O000333,P0249,4,7649.87,41.82
I0000983,O000333,P0378,3,2883.49,41.36
I0000984,O000333,P0047,1,199940.08,19.2
I0000985,O000334,P0365,1,10843.46,38.15
I0000986,O000334,P0233,1,6772.1,16.81
I0000987,O000334,P0263,3,28215.74,37.86
I0000988,O000334,P0397,3,2101.45,43.29
I0000989,O000334,P0194,1,7920.9,47.62
I0000990,O000335,P0051,4,161379.17,11.91
I0000991,O000335,P0021,1,55248.15,13.72
I0000992,O000336,P0011,-5,76085.3,33.04
I0000993,O000336,P0439,3,1325.23,0.86
I0000994,O000336,P0069,1,81150.29,24.01
I0000995,O000337,P0207,4,11421.02,13.81
I0000996,O000338,P0439,1,1359.34,22.02
I0000997,O000339,P0219,1,9205.16,3.87
I0000998,O000339,P0428,4,2993.31,10.2
I0000999,O000339,P0097,5,90453.09,20.8
I0001000,O000339,P0436,4,1515.6,16.33
I0001001,O000339,P0320,3,27235.39,32.6
I0001002,O000340,P0332,1,2738.71,15.66
I0001003,O000340,P0486,5,1716.95,47.0
I0001004,O000340,P0109,4,141715.34,36.31
I0001005,O000340,P0125,4,46472.75,47.76
I0001006,O000340,P0168,2,10512.83,31.52
I0001007,O000341,P0384,3,3687.11,45.55
I0001008,O000341,P0175,3,1515.63,18.1
I0001009,O000341,P0319,4,26535.01,34.65
I0001010,O000342,P0001,5,77867.15,11.49
I0001011,O000342,P0425,2,990.13,45.46
I0001012,O000342,P0087,5,80627.84,39.79
I0001013,O000342,P0091,3,103705.01,21.05
I0001014,O000343,P0363,3,38616.61,23.49
I0001015,O000343,P0323,1,20093.28,21.57
I0001016,O000343,P0308,2,3718.44,43.34
I0001017,O000343,P0280,4,17096.21,20.12
I0001018,O000344,P0095,1,87894.62,22.44
I0001019,O000345,P0187,1,6606.96,32.47
I0001020,O000345,P0043,4,112434.67,36.13
I0001021,O000346,P0438,3,2768.29,47.68
I0001022,O000346,P0138,1,10200.55,49.46
I0001023,O000346,P0361,2,11135.56,43.98
I0001024,O000347,P0386,3,4088.08,46.23
I0001025,O000347,P0120,3,49041.19,41.94
I0001026,O000347,P0297,-2,20419.12,47.99
I0001027,O000348,P0108,4,173856.07,41.55
I0001028,O000348,P0311,3,37287.23,45.96
I0001029,O000348,P0439,1,1318.97,13.15
I0001030,O000348,P0087,2,84529.6,5.82
I0001031,O000348,P0226,3,5701.22,11.12
I0001032,O000349,P0165,1,13474.35,39.71
I0001033,O000349,P0203,3,5522.47,41.88
I0001034,O000349,P0023,1,150158.14,12.3
I0001035,O000350,P0393,3,1818.88,4.44
I0001036,O000350,P0147,5,939.73,0.16
I0001037,O000350,P0320,1,29532.16,35.5
I0001038,O000350,P0453,1,379.07,19.01
I0001039,O000351,P0280,4,19097.91,29.89
I0001040,O000351,P0421,5,3044.14,5.62
I0001041,O000351,P0321,3,2520.27,12.37
I0001042,O000352,P0253,4,28741.42,1.45
I0001043,O000352,P0355,3,25347.39,39.14
I0001044,O000352,P0143,1,7643.98,33.75
I0001045,O000352,P0070,4,72112.86,19.93
I0001046,O000353,P0073,2,148207.08,10.31
I0001047,O000353,P0139,1,975.46,16.48
I0001048,O000353,P0199,5,5880.6,1.06
I0001049,O000353,P0492,4,921.92,45.61
I0001050,O000354,P0002,4,99050.03,40.06
I0001051,O000354,P0340,3,26228.42,36.67
I0001052,O000354,P0257,1,1567.6,47.02
I0001053,O000354,P0253,1,29855.06,2.11
I0001054,O000354,P0366,3,6074.07,38.62
I0001055,O000355,P0267,1,9843.35,38.12
I0001056,O000356,P0375,5,4969.16,21.26
I0001057,O000356,P0122,1,146901.78,4.98
I0001058,O000357,P0021,3,52171.36,12.23
I0001059,O000357,P0013,1,41492.47,47.57
I0001060,O000357,P0082,5,171436.02,28.89
I0001061,O000357,P0006,1,142940.42,18.49
I0001062,O000358,P0166,4,754.51,20.16
I0001063,O000358,P0089,4,154720.08,38.03
I0001064,O000359,P0116,5,114077.44,34.52
I0001065,O000359,P0278,5,11785.76,15.65
I0001066,O000359,P0315,2,34141.38,25.72
I0001067,O000359,P0395,1,3265.65,3.88
I0001068,O000359,P0263,2,23545.36,37.41
I0001069,O000360,P0195,5,9624.43,5.88
I0001070,O000360,P0171,3,13492.16,13.56
I0001071,O000361,P0343,3,25922.8,23.14
I0001072,O000361,P0461,3,2599.87,42.62
I0001073,O000361,P0087,2,84017.4,23.69
I0001074,O000361,P0087,3,66541.92,3.35
I0001075,O000361,P0422,1,2401.7,34.7
I0001076,O000362,P0194,1,7056.27,41.04
I0001077,O000362,P0166,4,834.84,31.23
I0001078,O000362,P0274,4,16177.05,32.08
I0001079,O000363,P0441,5,2793.11,16.51
I0001080,O000363,P0033,5,82765.05,36.86
I0001081,O000364,P0082,2,173057.47,0.01
I0001082,O000364,P0402,1,1761.81,25.59
I0001083,O000364,P0090,4,29203.09,15.13
I0001084,O000364,P0198,1,10165.06,38.7
I0001085,O000364,P0130,4,11001.74,15.85
I0001086,O000365,P0183,4,4038.48,34.27
I0001087,O000365,P0367,5,29144.86,8.9
I0001088,O000365,P0195,3,13271.98,17.3
I0001089,O000365,P0069,4,70039.13,49.9
I0001090,O000365,P0220,2,8795.94,37.38
I0001091,O000366,P0251,5,12345.55,1.68
I0001092,O000366,P0356,3,5281.69,49.79
I0001093,O000366,P0280,3,14938.53,28.61
I0001094,O000367,P0273,-3,7552.36,7.66
I0001095,O000368,P0191,1,1389.65,42.63
I0001096,O000368,P0412,5,1761.0,33.6
I0001097,O000368,P0198,3,9213.5,49.31
I0001098,O000369,P0203,2,5400.19,36.45
I0001099,O000370,P0407,3,473.65,23.31
I0001100,O000370,P0428,1,3548.84,5.81
I0001101,O000370,P0081,1,40642.01,15.88
I0001102,O000371,P0233,2,6731.86,15.52
I0001103,O000371,P0392,4,1422.32,7.02
I0001104,O000371,P0154,3,9610.31,13.64
I0001105,O000372,P0369,5,25949.67,41.59
I0001106,O000372,P0369,1,25497.91,7.79
I0001107,O000372,P0209,5,12284.13,17.35
I0001108,O000373,P0225,5,1192.04,23.38
I0001109,O000374,P0153,5,3258.14,1.69
I0001110,O000374,P0145,1,9946.94,0.39
I0001111,O000374,P0296,4,14349.78,45.15
I0001112,O000375,P0270,5,30204.85,23.68
I0001113,O000375,P0139,2,885.84,16.89
I0001114,O000375,P0449,4,3411.38,43.87
I0001115,O000375,P0335,5,15138.18,13.47
I0001116,O000375,P0121,5,39469.28,25.61
I0001117,O000376,P0177,3,5449.81,4.52
I0001118,O000376,P0490,2,1347.92,8.27
I0001119,O000377,P0268,1,9984.77,27.77
I0001120,O000377,P0034,-3,32153.57,5.0
I0001121,O000377,P0367,5,29657.93,45.64
I0001122,O000377,P0299,4,6707.47,38.15
I0001123,O000378,P0052,4,126345.14,33.49
I0001124,O000378,P0075,-5,148312.28,8.91
I0001125,O000378,P0224,2,10231.81,41.16
I0001126,O000378,P0376,5,2628.35,3.86
I0001127,O000378,P0019,2,55162.21,10.56
I0001128,O000379,P0285,3,27505.74,8.18
I0001129,O000380,P0267,2,9310.23,19.2
I0001130,O000381,P0391,5,4185.99,25.1
I0001131,O000382,P0250,-2,5840.85,35.38
I0001132,O000383,P0380,4,2254.34,29.97
I0001133,O000384,P0452,3,1742.99,14.88
I0001134,O000384,P0296,1,14476.12,1.83
I0001135,O000384,P0208,4,3684.87,4.73
I0001136,O000385,P0317,5,16041.99,18.64
I0001137,O000385,P0344,2,27020.71,40.62
I0001138,O000385,P0277,1,7622.84,3.94
I0001139,O000385,P0374,3,6715.89,47.52
I0001140,O000385,P0307,3,13359.5,3.96
I0001141,O000386,P0162,3,3067.77,46.77
I0001142,O000387,P0494,-3,956.95,39.1
I0001143,O000387,P0188,2,5351.26,39.51
I0001144,O000387,P0176,3,2041.17,35.45
I0001145,O000388,P0415,4,3117.54,17.15
I0001146,O000388,P0122,3,146034.17,23.1
I0001147,O000388,P0348,4,3633.5,33.65
